profile,basis,b_angstrom,temperature,removal_steps,radius,intact,removed,mismatched_return,correct_return,causal_margin,causal_pass,mismatch_overlap
6-31g_b1.6,6-31g,1.6,0.008,40,0.55,1.0,0.5137499999999999,0.893125,0.9368749999999999,0.043749999999999956,True,0.025020871019018537
6-31g_b1.7,6-31g,1.7,0.0005,10,0.15,1.0,0.24500000000000002,0.015,1.0,0.755,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,10,0.25,1.0,0.37625,0.578125,1.0,0.421875,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,10,0.35,1.0,0.44687499999999997,0.644375,1.0,0.35562499999999997,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,20,0.15,1.0,0.24500000000000002,0.014374999999999999,1.0,0.755,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,20,0.25,1.0,0.37625,0.546875,1.0,0.453125,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,20,0.35,1.0,0.44687499999999997,0.6362500000000001,1.0,0.3637499999999999,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,40,0.15,1.0,0.24500000000000002,0.005625000000000001,0.924375,0.679375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,40,0.25,1.0,0.37625,0.34375,0.92625,0.55,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,40,0.35,1.0,0.44687499999999997,0.46375000000000005,0.926875,0.46312499999999995,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,40,0.45,1.0,0.5118750000000001,0.95375,0.9293750000000001,-0.024374999999999925,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.0005,40,0.55,1.0,0.5606249999999999,0.954375,0.93125,-0.02312499999999995,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,10,0.15,1.0,0.24500000000000002,0.12875,1.0,0.755,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,10,0.25,1.0,0.37625,0.5625,1.0,0.4375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,10,0.35,1.0,0.44687499999999997,0.686875,1.0,0.313125,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,20,0.15,1.0,0.24500000000000002,0.13375,1.0,0.755,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,20,0.25,1.0,0.37625,0.5025,1.0,0.49750000000000005,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,20,0.35,1.0,0.44687499999999997,0.650625,1.0,0.349375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,40,0.15,1.0,0.24500000000000002,0.073125,0.943125,0.698125,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,40,0.25,1.0,0.37625,0.296875,0.946875,0.570625,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,40,0.35,1.0,0.44687499999999997,0.49750000000000005,0.948125,0.45062499999999994,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,40,0.45,1.0,0.5118750000000001,0.96875,0.951875,-0.016874999999999973,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.001,40,0.55,1.0,0.5606249999999999,0.96875,0.954375,-0.014375000000000027,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,10,0.15,1.0,0.24500000000000002,0.174375,1.0,0.755,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,10,0.25,1.0,0.37625,0.35562499999999997,1.0,0.62375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,10,0.35,1.0,0.44687499999999997,0.608125,1.0,0.391875,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,10,0.45,1.0,0.5118750000000001,0.99875,1.0,0.0012499999999999734,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,20,0.15,1.0,0.24500000000000002,0.174375,1.0,0.755,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,20,0.25,1.0,0.37625,0.35625,1.0,0.62375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,20,0.35,1.0,0.44687499999999997,0.625,1.0,0.375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,20,0.45,1.0,0.5118750000000001,0.99875,1.0,0.0012499999999999734,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,40,0.15,1.0,0.24500000000000002,0.138125,0.9568749999999999,0.7118749999999999,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,40,0.25,1.0,0.37625,0.276875,0.9612499999999999,0.585,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,40,0.35,1.0,0.44687499999999997,0.570625,0.964375,0.39374999999999993,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,40,0.45,1.0,0.5118750000000001,0.9825,0.969375,-0.013125000000000053,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.002,40,0.55,1.0,0.5606249999999999,0.984375,0.973125,-0.011249999999999982,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,10,0.15,0.99875,0.24500000000000002,0.030000000000000002,0.998125,0.753125,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,10,0.25,1.0,0.37625,0.051875,1.0,0.62375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,10,0.35,1.0,0.44687499999999997,0.465625,1.0,0.534375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,10,0.45,1.0,0.5118750000000001,0.9675,1.0,0.03249999999999997,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,10,0.55,1.0,0.5606249999999999,0.99875,1.0,0.0012499999999999734,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,20,0.15,0.99875,0.24500000000000002,0.065,0.998125,0.753125,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,20,0.25,1.0,0.37625,0.11625,1.0,0.62375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,20,0.35,1.0,0.44687499999999997,0.51,1.0,0.49,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,20,0.45,1.0,0.5118750000000001,0.96625,1.0,0.03374999999999995,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,20,0.55,1.0,0.5606249999999999,0.99875,1.0,0.0012499999999999734,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,40,0.15,0.99875,0.24500000000000002,0.065,0.974375,0.729375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,40,0.25,1.0,0.37625,0.104375,0.975625,0.599375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,40,0.35,1.0,0.44687499999999997,0.505625,0.978125,0.47250000000000003,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,40,0.45,1.0,0.5118750000000001,0.955625,0.97875,0.023125000000000062,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.004,40,0.55,1.0,0.5606249999999999,0.985,0.983125,-0.00187499999999996,False,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,10,0.15,0.973125,0.24500000000000002,0.000625,0.975,0.728125,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,10,0.25,0.9975,0.37625,0.0325,0.9975,0.6212500000000001,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,10,0.35,0.999375,0.44687499999999997,0.40937500000000004,0.999375,0.5525,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,10,0.45,1.0,0.5118750000000001,0.8499999999999999,1.0,0.15000000000000013,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,10,0.55,1.0,0.5606249999999999,0.98125,1.0,0.018750000000000044,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,20,0.15,0.973125,0.24500000000000002,0.011875,0.970625,0.725625,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,20,0.25,0.9975,0.37625,0.052500000000000005,0.999375,0.6212500000000001,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,20,0.35,0.999375,0.44687499999999997,0.43000000000000005,1.0,0.5525,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,20,0.45,1.0,0.5118750000000001,0.8674999999999999,1.0,0.13250000000000006,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,20,0.55,1.0,0.5606249999999999,0.9824999999999999,1.0,0.01750000000000007,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,40,0.15,0.973125,0.24500000000000002,0.04125,0.950625,0.7056250000000001,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,40,0.25,0.9975,0.37625,0.09,0.978125,0.601875,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,40,0.35,0.999375,0.44687499999999997,0.459375,0.983125,0.52375,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,40,0.45,1.0,0.5118750000000001,0.8743749999999999,0.984375,0.1100000000000001,True,0.06741004889414173
6-31g_b1.7,6-31g,1.7,0.008,40,0.55,1.0,0.5606249999999999,0.985625,0.985,-0.0006249999999999867,False,0.06741004889414173
6-31g_b1.8,6-31g,1.8,0.0005,10,0.15,1.0,0.24500000000000002,0.0175,1.0,0.755,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,10,0.25,1.0,0.37625,0.578125,1.0,0.421875,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,10,0.35,1.0,0.44687499999999997,0.5975,1.0,0.40249999999999997,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,20,0.15,1.0,0.24500000000000002,0.016875,1.0,0.755,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,20,0.25,1.0,0.37625,0.546875,1.0,0.453125,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,20,0.35,1.0,0.44687499999999997,0.570625,1.0,0.42937499999999995,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,40,0.15,1.0,0.24500000000000002,0.010624999999999999,0.990625,0.745625,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,40,0.25,1.0,0.37625,0.34375,0.9924999999999999,0.61625,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,40,0.35,1.0,0.44687499999999997,0.388125,0.99375,0.546875,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,40,0.45,1.0,0.5118750000000001,1.0,0.996875,-0.0031250000000000444,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.0005,40,0.55,1.0,0.5606249999999999,1.0,0.9975,-0.0024999999999999467,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,10,0.15,1.0,0.24500000000000002,0.158125,1.0,0.755,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,10,0.25,1.0,0.37625,0.578125,1.0,0.421875,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,10,0.35,1.0,0.44687499999999997,0.6525000000000001,1.0,0.3474999999999999,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,20,0.15,1.0,0.24500000000000002,0.14437500000000003,1.0,0.755,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,20,0.25,1.0,0.37625,0.515625,1.0,0.484375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,20,0.35,1.0,0.44687499999999997,0.6125,1.0,0.38749999999999996,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,40,0.15,1.0,0.24500000000000002,0.07062500000000001,0.989375,0.744375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,40,0.25,1.0,0.37625,0.296875,0.99125,0.615,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,40,0.35,1.0,0.44687499999999997,0.4375,0.9924999999999999,0.545625,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,40,0.45,1.0,0.5118750000000001,1.0,0.995625,-0.004375000000000018,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.001,40,0.55,1.0,0.5606249999999999,1.0,0.99625,-0.003750000000000031,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,10,0.15,1.0,0.24500000000000002,0.184375,1.0,0.755,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,10,0.25,1.0,0.37625,0.36312500000000003,1.0,0.62375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,10,0.35,1.0,0.44687499999999997,0.555625,1.0,0.44437499999999996,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,10,0.45,1.0,0.5118750000000001,0.9975,1.0,0.0024999999999999467,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,20,0.15,1.0,0.24500000000000002,0.181875,1.0,0.755,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,20,0.25,1.0,0.37625,0.36375,1.0,0.62375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,20,0.35,1.0,0.44687499999999997,0.566875,1.0,0.433125,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,20,0.45,1.0,0.5118750000000001,0.9975,1.0,0.0024999999999999467,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,40,0.15,1.0,0.24500000000000002,0.12937500000000002,0.984375,0.739375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,40,0.25,1.0,0.37625,0.265,0.984375,0.608125,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,40,0.35,1.0,0.44687499999999997,0.5018750000000001,0.984375,0.48249999999999993,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,40,0.45,1.0,0.5118750000000001,0.999375,0.986875,-0.012500000000000067,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.002,40,0.55,1.0,0.5606249999999999,1.0,0.98875,-0.011249999999999982,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,10,0.15,0.99875,0.24500000000000002,0.019375,0.99875,0.75375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,10,0.25,1.0,0.37625,0.03375,1.0,0.62375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,10,0.35,1.0,0.44687499999999997,0.409375,1.0,0.5531250000000001,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,10,0.45,1.0,0.5118750000000001,0.9637499999999999,1.0,0.036250000000000115,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,10,0.55,1.0,0.5606249999999999,0.99875,1.0,0.0012499999999999734,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,20,0.15,0.99875,0.24500000000000002,0.036250000000000004,0.99875,0.75375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,20,0.25,1.0,0.37625,0.064375,1.0,0.62375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,20,0.35,1.0,0.44687499999999997,0.448125,1.0,0.551875,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,20,0.45,1.0,0.5118750000000001,0.9612499999999999,1.0,0.03875000000000006,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,20,0.55,1.0,0.5606249999999999,0.99875,1.0,0.0012499999999999734,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,40,0.15,0.99875,0.24500000000000002,0.054375,0.984375,0.739375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,40,0.25,1.0,0.37625,0.08875,0.984375,0.608125,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,40,0.35,1.0,0.44687499999999997,0.46375,0.985,0.52125,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,40,0.45,1.0,0.5118750000000001,0.9624999999999999,0.9862500000000001,0.02375000000000016,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.004,40,0.55,1.0,0.5606249999999999,1.0,0.9875,-0.012499999999999956,False,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,10,0.15,0.969375,0.24500000000000002,0.000625,0.974375,0.724375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,10,0.25,0.9975,0.37625,0.023125,0.9975,0.6212500000000001,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,10,0.35,0.999375,0.44687499999999997,0.39437500000000003,0.999375,0.5525,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,10,0.45,1.0,0.5118750000000001,0.84625,1.0,0.15375000000000005,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,10,0.55,1.0,0.5606249999999999,0.97875,1.0,0.02124999999999999,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,20,0.15,0.969375,0.24500000000000002,0.011875,0.9724999999999999,0.724375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,20,0.25,0.9975,0.37625,0.0475,0.999375,0.6212500000000001,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,20,0.35,0.999375,0.44687499999999997,0.4075,1.0,0.5525,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,20,0.45,1.0,0.5118750000000001,0.8581249999999999,1.0,0.14187500000000008,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,20,0.55,1.0,0.5606249999999999,0.983125,1.0,0.016874999999999973,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,40,0.15,0.969375,0.24500000000000002,0.025,0.959375,0.714375,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,40,0.25,0.9975,0.37625,0.06375,0.984375,0.608125,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,40,0.35,0.999375,0.44687499999999997,0.42500000000000004,0.984375,0.5375000000000001,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,40,0.45,1.0,0.5118750000000001,0.86375,0.985,0.12124999999999997,True,0.08969211149150842
6-31g_b1.8,6-31g,1.8,0.008,40,0.55,1.0,0.5606249999999999,0.9881249999999999,0.9862500000000001,-0.001874999999999849,False,0.08969211149150842
6-31g_b1.9,6-31g,1.9,0.0005,10,0.15,1.0,0.24500000000000002,0.019375,1.0,0.755,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,10,0.25,1.0,0.37625,0.578125,1.0,0.421875,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,10,0.35,1.0,0.44687499999999997,0.585,1.0,0.41500000000000004,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,20,0.15,1.0,0.24500000000000002,0.019375,1.0,0.755,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,20,0.25,1.0,0.37625,0.546875,1.0,0.453125,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,20,0.35,1.0,0.44687499999999997,0.5543750000000001,1.0,0.44562499999999994,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,40,0.15,1.0,0.24500000000000002,0.01125,0.999375,0.754375,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,40,0.25,1.0,0.37625,0.34375,1.0,0.62375,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,40,0.35,1.0,0.44687499999999997,0.35875,1.0,0.5531250000000001,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,40,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.0005,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,10,0.15,1.0,0.24500000000000002,0.14187499999999997,1.0,0.755,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,10,0.25,1.0,0.37625,0.5375,1.0,0.4625,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,10,0.35,1.0,0.44687499999999997,0.5900000000000001,1.0,0.4099999999999999,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,20,0.15,1.0,0.24500000000000002,0.1375,1.0,0.755,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,20,0.25,1.0,0.37625,0.510625,1.0,0.489375,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,20,0.35,1.0,0.44687499999999997,0.5775,1.0,0.4225,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,40,0.15,1.0,0.24500000000000002,0.07250000000000001,0.9981249999999999,0.7531249999999999,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,40,0.25,1.0,0.37625,0.296875,0.99875,0.6225,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,40,0.35,1.0,0.44687499999999997,0.384375,0.999375,0.5525,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,40,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.001,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,10,0.15,1.0,0.24500000000000002,0.195,1.0,0.755,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,10,0.25,1.0,0.37625,0.348125,1.0,0.62375,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,10,0.35,1.0,0.44687499999999997,0.524375,1.0,0.47562499999999996,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,10,0.45,1.0,0.5118750000000001,0.995625,1.0,0.004375000000000018,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,20,0.15,1.0,0.24500000000000002,0.199375,1.0,0.755,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,20,0.25,1.0,0.37625,0.365,1.0,0.62375,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,20,0.35,1.0,0.44687499999999997,0.5425,1.0,0.4575,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,20,0.45,1.0,0.5118750000000001,0.995625,1.0,0.004375000000000018,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,40,0.15,1.0,0.24500000000000002,0.115,0.984375,0.739375,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,40,0.25,1.0,0.37625,0.23375,0.985625,0.609375,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,40,0.35,1.0,0.44687499999999997,0.44437499999999996,0.9875,0.5406250000000001,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,40,0.45,1.0,0.5118750000000001,0.999375,0.98875,-0.010624999999999996,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.002,40,0.55,1.0,0.5606249999999999,1.0,0.9918750000000001,-0.008124999999999938,False,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.004,10,0.15,0.99875,0.24500000000000002,0.016875,0.99875,0.75375,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.004,10,0.25,1.0,0.37625,0.03125,1.0,0.62375,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.004,10,0.35,1.0,0.44687499999999997,0.365,1.0,0.5531250000000001,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.004,10,0.45,1.0,0.5118750000000001,0.953125,1.0,0.046875,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.004,10,0.55,1.0,0.5606249999999999,0.99875,1.0,0.0012499999999999734,True,0.09809963853911595
6-31g_b1.9,6-31g,1.9,0.004,20,0.15,0.99875,0.24500000000000002,0.041874999999999996,0.99875,0.75375,True,0.09809963853911595
